MatchID,Home_team,Away_team,Score_home,Score_away,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away,year,Expenditures_home,Arrivals_home,Income_home,Departures_home,Expenditures_away,Arrivals_away,Income_away,Departures_away
9699,Spurs,Newcastle,1,2,66.9,33.1,2,2,18,8,791,530,556,277,26,29,17,41,10,2,1,2,2,3,9,12,0,0,2015,55.26,25,50.33,27,51.32,29,26.92,29
9698,Man Utd,Chelsea,1,1,51.7,48.3,7,4,19,9,646,610,439,425,16,21,25,26,4,7,0,2,3,5,13,14,0,1,2015,222.7,29,56.19,32,156.98,54,165.13,49
9696,West Ham,Man City,2,1,30.5,69.5,4,5,12,21,441,763,239,560,16,17,32,36,4,8,3,2,2,1,12,14,0,0,2015,40.07,24,5.02,27,100.66,20,34.91,20
9691,Liverpool,Hull,0,0,65.9,34.1,4,3,17,6,773,506,535,288,21,24,19,47,14,1,1,1,3,2,12,17,0,0,2015,172.63,30,113.17,25,54.98,32,21.32,29
9692,Southampton,Stoke,1,0,61.2,38.8,2,1,20,8,752,534,561,351,21,21,13,19,6,3,1,3,0,2,10,12,0,0,2015,109.49,24,141.17,27,2.05,18,4.33,22
9693,Sunderland,Arsenal,0,2,42.9,57.1,3,5,11,15,608,755,401,539,21,31,19,25,3,3,2,0,3,3,11,9,0,0,2015,25.78,24,8.27,33,135.64,21,31.69,23
9695,West Brom,Crystal Palace,2,2,68.8,31.2,4,6,17,8,760,457,560,258,14,20,28,35,6,3,1,4,3,1,14,8,0,0,2015,28.37,18,2.62,20,35.66,43,3.27,43
9694,Swansea,Leicester,2,0,49.5,50.5,3,4,7,9,718,735,543,554,15,17,23,19,2,2,1,1,0,0,7,10,0,0,2015,47.34,26,70.55,30,26.06,30,0.0,25
9690,West Brom,Man Utd,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,28.37,18,2.62,20,222.7,29,56.19,32
9688,QPR,Liverpool,2,3,43.5,56.5,5,4,15,15,569,685,336,454,22,26,27,58,7,2,1,2,2,3,10,15,0,0,2015,49.63,33,29.69,39,172.63,30,113.17,25
9689,Stoke,Swansea,2,1,43.0,57.0,3,5,17,13,570,693,358,483,23,25,24,27,3,5,0,0,4,1,17,7,0,0,2015,2.05,18,4.33,22,47.34,26,70.55,30
9685,Man City,Spurs,4,1,61.7,38.3,12,7,20,19,812,587,618,377,20,19,17,18,3,4,3,2,1,2,11,9,0,1,2015,100.66,20,34.91,20,55.26,25,50.33,27
9681,Arsenal,Hull,2,2,65.8,34.2,9,4,25,4,919,568,698,375,21,27,5,38,10,0,0,0,2,2,9,13,0,0,2015,135.64,21,31.69,23,54.98,32,21.32,29
9682,Burnley,West Ham,1,3,46.5,53.5,3,6,17,22,605,678,360,426,13,17,32,60,5,7,2,1,0,1,3,10,0,0,2015,14.39,22,0.0,23,40.07,24,5.02,27
9683,Crystal Palace,Chelsea,1,2,28.5,71.5,4,5,7,14,465,934,288,757,15,17,23,25,3,2,2,0,1,1,13,7,1,1,2015,35.66,43,3.27,43,156.98,54,165.13,49
9684,Everton,Aston Villa,3,0,60.7,39.3,6,2,15,10,835,578,647,398,13,13,33,24,3,4,2,1,2,2,11,16,0,0,2015,45.78,16,2.17,17,15.33,32,1.5,33
9686,Newcastle,Leicester,1,0,50.5,49.5,6,2,19,7,609,594,379,374,21,19,27,37,10,7,2,1,0,3,13,15,0,0,2015,51.32,29,26.92,29,26.06,30,0.0,25
9687,Southampton,Sunderland,8,0,52.6,47.4,10,1,21,13,662,614,472,428,20,10,32,25,5,6,3,0,1,3,11,8,0,0,2015,109.49,24,141.17,27,25.78,24,8.27,33
9678,Man Utd,Everton,2,1,48.7,51.3,4,6,15,10,646,664,442,475,15,13,31,32,11,6,1,3,4,3,18,11,0,0,2015,222.7,29,56.19,32,45.78,16,2.17,17
9677,Chelsea,Arsenal,2,0,47.0,53.0,3,0,5,10,648,744,441,505,29,25,29,29,2,2,3,0,4,3,14,10,0,0,2015,156.98,54,165.13,49,135.64,21,31.69,23
9679,Spurs,Southampton,1,0,46.2,53.8,4,3,9,7,599,665,360,438,20,33,33,33,10,5,6,2,2,1,15,9,0,0,2015,55.26,25,50.33,27,109.49,24,141.17,27
9680,West Ham,QPR,2,0,48.7,51.3,3,3,11,10,627,661,402,431,23,23,32,49,7,5,4,2,2,2,10,11,0,0,2015,40.07,24,5.02,27,49.63,33,29.69,39
9672,Hull,Crystal Palace,2,0,59.1,40.9,2,2,15,11,743,549,519,351,21,20,51,26,6,7,0,0,1,2,6,14,0,0,2015,54.98,32,21.32,29,35.66,43,3.27,43
9673,Leicester,Burnley,2,2,53.5,46.5,6,4,15,10,674,587,426,367,14,22,41,39,9,3,1,1,2,2,16,12,0,0,2015,26.06,30,0.0,25,14.39,22,0.0,23
9674,Liverpool,West Brom,2,1,54.3,45.7,7,4,19,8,690,574,452,371,16,28,33,26,5,5,3,2,2,2,12,15,0,0,2015,172.63,30,113.17,25,28.37,18,2.62,20
9675,Sunderland,Stoke,3,1,39.5,60.5,3,5,8,11,482,652,285,458,28,20,18,25,7,4,3,2,3,4,10,17,0,0,2015,25.78,24,8.27,33,2.05,18,4.33,22
9676,Swansea,Newcastle,2,2,62.9,37.1,5,4,11,9,823,529,627,347,14,25,26,12,3,1,3,3,1,3,11,15,0,0,2015,47.34,26,70.55,30,51.32,29,26.92,29
9671,Aston Villa,Man City,0,2,32.2,67.8,1,7,6,27,574,965,363,777,24,16,37,6,0,7,1,3,0,1,4,6,0,0,2015,15.33,32,1.5,33,100.66,20,34.91,20
9670,Stoke,Newcastle,1,0,44.1,55.9,3,1,12,16,567,641,344,422,22,21,39,22,2,10,4,0,1,2,20,15,0,0,2015,2.05,18,4.33,22,51.32,29,26.92,29
9669,West Brom,Burnley,4,0,62.7,37.3,6,2,20,10,817,538,619,359,10,8,25,49,10,2,2,2,1,2,7,9,0,0,2015,28.37,18,2.62,20,14.39,22,0.0,23
9665,Liverpool,Everton,1,1,46.4,53.6,8,5,24,11,627,703,418,499,27,20,24,22,8,2,2,2,2,1,8,9,0,0,2015,172.63,30,113.17,25,45.78,16,2.17,17
9662,Chelsea,Aston Villa,3,0,62.5,37.5,8,1,17,7,857,559,701,416,5,10,23,27,9,2,5,0,2,2,11,9,0,0,2015,156.98,54,165.13,49,15.33,32,1.5,33
9663,Crystal Palace,Leicester,2,0,39.6,60.4,6,1,16,7,492,651,290,457,16,20,28,33,6,6,1,0,0,2,14,9,0,0,2015,35.66,43,3.27,43,26.06,30,0.0,25
9664,Hull,Man City,2,4,40.3,59.7,5,6,10,20,618,870,434,664,20,11,29,22,3,8,0,0,0,2,10,6,0,0,2015,54.98,32,21.32,29,100.66,20,34.91,20
9666,Man Utd,West Ham,2,1,57.4,42.6,3,4,8,13,709,546,504,351,20,10,51,24,7,10,2,4,1,3,10,12,1,0,2015,222.7,29,56.19,32,40.07,24,5.02,27
9667,Southampton,QPR,2,1,55.4,44.6,9,2,19,10,675,590,483,401,20,13,16,35,6,3,4,1,2,1,12,11,0,0,2015,109.49,24,141.17,27,49.63,33,29.69,39
9668,Sunderland,Swansea,0,0,49.5,50.5,3,1,15,7,552,585,377,394,16,18,13,33,10,1,2,2,2,1,13,15,0,1,2015,25.78,24,8.27,33,47.34,26,70.55,30
9661,Arsenal,Spurs,1,1,68.6,31.4,6,4,16,6,849,490,618,279,17,23,11,44,15,5,3,2,3,6,7,16,0,0,2015,135.64,21,31.69,23,55.26,25,50.33,27
9658,Leicester,Man Utd,5,3,42.6,57.4,5,5,15,16,600,762,389,528,16,18,33,44,2,4,4,4,1,1,11,9,0,1,2015,26.06,30,0.0,25,222.7,29,56.19,32
9660,Spurs,West Brom,0,1,61.8,38.2,1,4,7,10,722,512,512,320,13,17,26,35,9,7,0,2,2,2,12,7,0,0,2015,55.26,25,50.33,27,28.37,18,2.62,20
9657,Everton,Crystal Palace,2,3,75.4,24.6,6,3,17,10,959,435,760,234,18,19,35,37,7,1,2,1,2,2,8,13,0,0,2015,45.78,16,2.17,17,35.66,43,3.27,43
9659,Man City,Chelsea,1,1,58.5,41.5,4,2,16,6,761,611,562,409,32,21,15,38,14,2,1,1,3,4,16,12,1,0,2015,100.66,20,34.91,20,156.98,54,165.13,49
9654,QPR,Stoke,2,2,52.5,47.5,5,4,21,8,628,572,404,375,19,29,33,38,10,1,0,1,2,4,6,15,0,0,2015,49.63,33,29.69,39,2.05,18,4.33,22
9651,Aston Villa,Arsenal,0,3,29.1,70.9,2,3,6,9,476,995,314,815,13,14,16,17,5,5,1,2,1,3,11,9,0,0,2015,15.33,32,1.5,33,135.64,21,31.69,23
9652,Burnley,Sunderland,0,0,44.3,55.7,6,6,16,14,557,680,370,482,19,11,20,37,5,1,2,1,1,2,14,14,0,0,2015,14.39,22,0.0,23,25.78,24,8.27,33
9653,Newcastle,Hull,2,2,63.0,37.0,7,3,25,10,779,550,577,342,14,16,19,52,4,2,1,5,4,2,11,11,0,0,2015,51.32,29,26.92,29,54.98,32,21.32,29
9655,Swansea,Southampton,0,1,44.0,56.0,2,4,5,11,604,698,418,529,6,16,42,13,2,4,0,2,0,4,11,15,1,0,2015,47.34,26,70.55,30,109.49,24,141.17,27
9656,West Ham,Liverpool,3,1,37.6,62.4,7,5,13,11,480,669,276,469,15,18,34,37,7,5,1,0,4,1,16,11,0,0,2015,40.07,24,5.02,27,172.63,30,113.17,25
9650,Hull,West Ham,2,2,40.9,59.1,6,5,11,17,579,703,332,478,34,16,50,25,3,10,1,1,3,1,12,7,0,0,2015,54.98,32,21.32,29,40.07,24,5.02,27
9649,Man Utd,QPR,4,0,68.5,31.5,9,2,18,9,976,515,825,364,18,11,12,21,3,1,0,2,1,0,11,8,0,0,2015,222.7,29,56.19,32,49.63,33,29.69,39
9641,Arsenal,Man City,2,2,45.4,54.6,6,8,15,15,727,801,462,560,31,37,26,29,0,3,2,2,3,4,11,15,0,0,2015,135.64,21,31.69,23,100.66,20,34.91,20
9642,Chelsea,Swansea,4,2,55.2,44.8,9,2,30,12,768,668,573,455,17,18,11,40,7,4,0,0,0,3,12,11,0,0,2015,156.98,54,165.13,49,47.34,26,70.55,30
9643,Crystal Palace,Burnley,0,0,44.8,55.2,3,3,16,11,558,608,327,407,21,12,41,32,5,6,0,1,2,3,12,11,0,0,2015,35.66,43,3.27,43,14.39,22,0.0,23
9645,Southampton,Newcastle,4,0,50.3,49.7,7,4,10,9,731,756,552,544,29,14,19,16,5,5,3,0,0,2,16,7,0,0,2015,109.49,24,141.17,27,51.32,29,26.92,29
9646,Stoke,Leicester,0,1,59.0,41.0,6,1,27,8,684,551,440,327,14,22,21,47,16,3,0,0,3,0,9,15,0,0,2015,2.05,18,4.33,22,26.06,30,0.0,25
9647,Sunderland,Spurs,2,2,38.0,62.0,1,6,7,16,562,807,350,593,29,30,22,18,6,5,1,1,5,1,16,14,0,0,2015,25.78,24,8.27,33,55.26,25,50.33,27
9648,West Brom,Everton,0,2,45.5,54.5,3,5,13,12,623,757,431,550,20,14,10,43,9,1,1,3,2,3,12,10,0,0,2015,28.37,18,2.62,20,45.78,16,2.17,17
9644,Liverpool,Aston Villa,0,1,74.7,25.3,1,1,18,5,923,424,741,243,12,13,25,45,7,6,3,1,2,1,9,10,0,0,2015,172.63,30,113.17,25,15.33,32,1.5,33
9638,Aston Villa,Hull,2,1,44.8,55.2,4,3,11,9,604,737,449,543,12,13,25,37,3,7,1,2,1,4,9,10,0,0,2015,15.33,32,1.5,33,54.98,32,21.32,29
9640,Spurs,Liverpool,0,3,60.4,39.6,1,8,7,17,773,581,559,370,17,28,16,45,7,3,3,1,0,4,14,11,0,0,2015,55.26,25,50.33,27,172.63,30,113.17,25
9639,Leicester,Arsenal,1,1,31.7,68.3,3,6,9,24,518,911,307,690,27,18,32,31,5,10,3,3,3,1,14,5,0,0,2015,26.06,30,0.0,25,135.64,21,31.69,23
9631,Burnley,Man Utd,0,0,36.0,64.0,3,2,9,7,519,761,313,553,19,21,35,30,3,6,2,1,2,2,10,14,0,0,2015,14.39,22,0.0,23,222.7,29,56.19,32
9633,Man City,Stoke,0,1,72.2,27.8,2,2,16,7,850,458,668,240,14,24,14,36,11,4,1,2,2,1,14,5,0,0,2015,100.66,20,34.91,20,2.05,18,4.33,22
9634,Newcastle,Crystal Palace,3,3,64.3,35.7,4,7,18,12,693,477,477,268,18,20,15,48,11,4,0,2,1,3,12,19,0,0,2015,51.32,29,26.92,29,35.66,43,3.27,43
9635,QPR,Sunderland,1,0,39.7,60.3,5,6,18,16,530,720,328,510,23,21,32,25,4,6,0,0,1,2,8,9,0,0,2015,49.63,33,29.69,39,25.78,24,8.27,33
9636,Swansea,West Brom,3,0,55.9,44.1,8,2,15,16,770,610,573,441,16,21,29,8,0,7,2,1,1,2,10,8,0,0,2015,47.34,26,70.55,30,28.37,18,2.62,20
9637,West Ham,Southampton,1,3,36.4,63.6,2,8,4,18,533,776,337,576,24,24,37,25,2,9,2,2,2,1,11,13,0,0,2015,40.07,24,5.02,27,109.49,24,141.17,27
9632,Everton,Chelsea,3,6,61.5,38.5,6,8,16,12,793,542,551,355,16,30,22,31,8,2,8,1,1,3,7,16,0,0,2015,45.78,16,2.17,17,156.98,54,165.13,49
9630,Man City,Liverpool,3,1,52.9,47.1,4,3,9,11,746,686,586,508,16,17,25,20,6,7,1,1,1,1,13,7,0,0,2015,100.66,20,34.91,20,172.63,30,113.17,25
9627,Hull,Stoke,1,1,42.7,57.3,2,3,9,19,576,722,378,501,19,16,39,47,4,5,0,2,1,3,10,10,1,0,2015,54.98,32,21.32,29,2.05,18,4.33,22
9629,Spurs,QPR,4,0,65.5,34.5,5,1,18,9,879,549,686,347,24,24,15,22,7,6,1,4,0,1,12,6,0,0,2015,55.26,25,50.33,27,49.63,33,29.69,39
9628,Sunderland,Man Utd,1,1,44.7,55.3,3,3,11,10,618,719,431,544,17,23,22,24,4,4,1,1,0,2,10,15,0,0,2015,25.78,24,8.27,33,222.7,29,56.19,32
9621,Aston Villa,Newcastle,0,0,40.4,59.6,0,4,10,11,524,708,348,535,17,12,29,23,7,7,4,0,4,0,11,8,0,1,2015,15.33,32,1.5,33,51.32,29,26.92,29
9622,Chelsea,Leicester,2,0,63.3,36.7,10,4,27,6,777,498,530,295,23,28,42,26,8,7,2,2,0,1,11,11,0,0,2015,156.98,54,165.13,49,26.06,30,0.0,25
9623,Crystal Palace,West Ham,1,3,45.9,54.1,4,8,9,17,596,676,378,454,29,23,23,36,6,9,1,3,1,3,14,11,0,0,2015,35.66,43,3.27,43,40.07,24,5.02,27
9625,Southampton,West Brom,0,0,57.6,42.4,2,2,9,8,694,557,507,368,22,19,13,17,1,5,1,1,1,2,14,15,0,0,2015,109.49,24,141.17,27,28.37,18,2.62,20
9626,Swansea,Burnley,1,0,55.4,44.6,5,1,10,12,757,637,558,445,16,19,39,23,2,3,3,1,2,1,14,13,0,0,2015,47.34,26,70.55,30,14.39,22,0.0,23
9624,Everton,Arsenal,2,2,45.8,54.2,2,3,8,13,627,725,445,527,19,15,33,28,3,3,2,0,1,4,10,18,0,0,2015,45.78,16,2.17,17,135.64,21,31.69,23
9620,Burnley,Chelsea,1,3,38.6,61.4,2,3,9,11,589,862,413,668,12,19,21,29,4,3,3,1,1,1,6,7,0,0,2015,14.39,22,0.0,23,156.98,54,165.13,49
9618,Liverpool,Southampton,2,1,56.1,43.9,5,6,12,12,849,662,601,450,16,35,50,14,2,6,2,2,1,2,8,11,0,0,2015,172.63,30,113.17,25,109.49,24,141.17,27
9619,Newcastle,Man City,0,2,44.2,55.8,0,5,12,13,669,772,460,593,23,29,21,32,3,3,0,0,1,5,8,11,0,0,2015,51.32,29,26.92,29,100.66,20,34.91,20
9613,Man Utd,Swansea,1,2,59.6,40.4,5,4,14,5,752,569,558,383,13,19,12,35,4,0,1,1,2,4,14,20,0,0,2015,222.7,29,56.19,32,47.34,26,70.55,30
9612,Leicester,Everton,2,2,36.5,63.5,3,3,11,13,531,784,344,605,13,19,37,28,3,6,0,0,1,1,16,10,0,0,2015,26.06,30,0.0,25,45.78,16,2.17,17
9614,QPR,Hull,0,1,51.0,49.0,6,4,19,11,598,600,383,382,14,17,40,56,8,9,0,2,1,2,10,10,0,0,2015,49.63,33,29.69,39,54.98,32,21.32,29
9615,Stoke,Aston Villa,0,1,63.1,36.9,2,1,12,7,749,503,517,289,27,19,43,26,2,8,1,1,0,3,14,9,0,0,2015,2.05,18,4.33,22,15.33,32,1.5,33
9616,West Brom,Sunderland,2,2,57.8,42.2,5,2,10,7,628,543,439,323,18,29,15,42,6,3,0,3,3,1,18,9,0,0,2015,28.37,18,2.62,20,25.78,24,8.27,33
9617,West Ham,Spurs,0,1,46.6,53.4,4,4,18,10,628,650,414,482,17,19,35,27,8,5,1,0,1,0,12,10,1,1,2015,40.07,24,5.02,27,55.26,25,50.33,27
9611,Arsenal,Crystal Palace,2,1,76.9,23.1,6,2,14,4,975,444,730,222,26,33,30,40,9,3,0,1,2,2,13,19,0,1,2015,135.64,21,31.69,23,35.66,43,3.27,43
12494,Man Utd,Bournemouth,3,1,66.3,33.7,5,0,12,7,846,510,677,342,17,16,11,10,7,1,4,2,1,0,9,8,0,0,2016,177.84,17,116.36,21,62.83,33,0.741,33
12485,Arsenal,Aston Villa,4,0,59.6,40.4,7,2,16,5,774,591,609,414,14,13,12,26,5,4,0,0,0,1,12,6,0,0,2016,30.21,13,2.85,12,75.75,31,73.76,32
12486,Chelsea,Leicester,1,1,54.0,46.0,4,5,17,18,753,668,525,444,26,24,26,16,7,6,8,0,0,0,5,12,0,0,2016,103.17,53,99.74,39,56.89,26,10.77,33
12487,Everton,Norwich,3,0,45.5,54.5,8,2,15,11,599,650,382,445,18,13,29,28,4,11,1,1,0,0,7,11,0,0,2016,55.75,20,12.54,18,54.21,35,24.5,32
12488,Newcastle,Spurs,5,1,38.5,61.5,10,5,19,18,538,739,351,551,20,21,35,11,3,8,1,1,1,2,7,6,1,0,2016,123.02,27,5.28,25,80.94,11,99.84,22
12489,Southampton,Crystal Palace,4,1,49.8,50.2,5,4,19,16,612,584,396,401,15,11,40,19,2,5,2,1,1,2,7,14,0,0,2016,68.51,16,60.08,18,32.83,20,6.16,26
12490,Stoke,West Ham,2,1,46.7,53.3,4,8,7,20,542,599,355,401,28,10,27,19,4,10,6,2,3,1,8,12,0,0,2016,61.16,15,26.45,16,60.08,23,21.11,30
12491,Swansea,Man City,1,1,50.0,50.0,1,5,4,18,676,672,494,496,13,17,27,16,4,4,2,2,1,3,4,19,0,0,2016,24.86,24,19.16,25,237.46,27,76.88,24
12492,Watford,Sunderland,2,2,54.2,45.8,6,4,21,6,615,547,401,346,13,20,26,39,7,4,1,4,1,0,11,9,0,0,2016,95.22,39,11.12,32,75.3,32,11.97,28
12493,West Brom,Liverpool,1,1,32.6,67.4,1,3,13,7,492,813,285,612,22,23,25,23,7,5,1,0,3,1,11,14,0,0,2016,48.91,12,14.73,13,142.96,25,103.23,23
12483,Norwich,Watford,4,2,55.6,44.4,6,7,18,12,716,586,495,399,8,29,19,13,5,1,5,3,2,3,8,13,0,0,2016,54.21,35,24.5,32,95.22,39,11.12,32
12484,Sunderland,Everton,3,0,37.7,62.3,8,6,14,17,545,774,352,596,12,19,34,24,5,5,2,1,1,0,15,7,0,0,2016,75.3,32,11.97,28,55.75,20,12.54,18
12482,Liverpool,Chelsea,1,1,55.3,44.7,9,7,28,13,768,666,546,446,25,23,19,21,7,3,1,2,3,1,11,12,0,0,2016,142.96,25,103.23,23,103.17,53,99.74,39
12481,West Ham,Man Utd,3,2,41.3,58.7,6,2,20,3,538,659,324,473,18,25,14,26,6,2,1,2,1,3,6,18,0,0,2016,60.08,23,21.11,30,177.84,17,116.36,21
12480,Spurs,Southampton,1,2,69.8,30.2,6,2,20,10,803,461,586,257,14,26,25,45,10,2,1,4,0,3,8,15,0,0,2016,80.94,11,99.84,22,68.51,16,60.08,18
12478,Liverpool,Watford,2,0,66.1,33.9,5,3,19,14,756,487,563,271,22,17,24,25,8,8,2,1,1,2,10,15,0,0,2016,142.96,25,103.23,23,95.22,39,11.12,32
12479,Man City,Arsenal,2,2,57.2,42.8,3,2,14,5,747,618,505,383,22,26,28,32,7,2,3,3,2,1,16,10,0,0,2016,237.46,27,76.88,24,30.21,13,2.85,12
12475,Norwich,Man Utd,0,1,33.1,66.9,2,2,8,15,466,767,272,579,14,19,18,18,1,6,0,1,1,0,11,10,0,0,2016,54.21,35,24.5,32,177.84,17,116.36,21
12472,Bournemouth,West Brom,1,1,68.3,31.7,4,4,12,12,776,463,567,255,24,28,19,16,5,3,1,3,2,1,5,8,0,0,2016,62.83,33,0.741,33,48.91,12,14.73,13
12471,Aston Villa,Newcastle,0,0,45.9,54.1,0,3,2,9,625,693,409,455,21,17,32,33,0,5,1,1,1,1,8,13,0,0,2016,75.75,31,73.76,32,123.02,27,5.28,25
12473,Crystal Palace,Stoke,2,1,57.8,42.2,4,3,17,12,585,462,390,293,8,16,10,27,4,3,1,3,2,3,8,18,0,0,2016,32.83,20,6.16,26,61.16,15,26.45,16
12476,Sunderland,Chelsea,3,2,31.4,68.6,4,8,14,9,450,821,287,652,15,15,9,23,3,3,6,1,4,1,11,9,0,1,2016,75.3,32,11.97,28,103.17,53,99.74,39
12477,West Ham,Swansea,1,4,51.9,48.1,7,6,25,13,622,617,427,408,10,16,11,31,13,3,3,2,3,0,11,8,0,0,2016,60.08,23,21.11,30,24.86,24,19.16,25
12474,Leicester,Everton,3,1,41.3,58.7,8,5,31,9,562,700,340,504,17,24,19,19,12,4,2,1,0,3,4,12,0,0,2016,56.89,26,10.77,33,55.75,20,12.54,18
12470,Chelsea,Spurs,2,2,47.3,52.7,5,5,13,16,588,616,366,408,24,23,22,19,7,8,3,0,3,9,9,20,0,0,2016,103.17,53,99.74,39,80.94,11,99.84,22
12469,Swansea,Liverpool,3,1,47.6,52.4,9,3,18,11,678,728,480,533,20,20,12,27,4,7,1,0,2,2,12,13,0,1,2016,24.86,24,19.16,25,142.96,25,103.23,23
12467,Man Utd,Leicester,1,1,70.5,29.5,6,3,21,14,822,480,592,248,14,25,19,36,6,5,1,0,3,0,16,10,0,1,2016,177.84,17,116.36,21,56.89,26,10.77,33
12468,Southampton,Man City,4,2,40.2,59.8,7,5,14,6,594,804,384,576,38,24,13,26,8,2,3,0,2,1,12,9,0,0,2016,68.51,16,60.08,18,237.46,27,76.88,24
12462,Everton,Bournemouth,2,1,56.5,43.5,5,2,12,16,780,657,608,455,19,17,20,31,3,5,1,1,1,0,4,8,0,0,2016,55.75,20,12.54,18,62.83,33,0.741,33
12463,Newcastle,Crystal Palace,1,0,49.5,50.5,4,3,10,9,612,617,394,399,27,18,31,21,4,8,0,1,2,0,11,12,0,0,2016,123.02,27,5.28,25,32.83,20,6.16,26
12464,Stoke,Sunderland,1,1,53.6,46.4,3,5,11,14,567,483,369,306,15,15,28,15,2,8,1,1,2,2,13,13,0,0,2016,61.16,15,26.45,16,75.3,32,11.97,28
12465,Watford,Aston Villa,3,2,64.7,35.3,6,2,18,7,778,527,588,332,14,17,14,32,8,4,1,3,2,3,14,10,0,1,2016,95.22,39,11.12,32,75.75,31,73.76,32
12466,West Brom,West Ham,0,3,40.9,59.1,5,4,15,8,529,703,332,493,13,16,19,37,8,6,3,1,0,0,14,7,0,0,2016,48.91,12,14.73,13,60.08,23,21.11,30
12461,Arsenal,Norwich,1,0,68.6,31.4,3,3,14,12,899,494,697,305,17,17,21,23,7,3,3,2,1,0,8,7,0,0,2016,30.21,13,2.85,12,54.21,35,24.5,32
12460,Spurs,West Brom,1,1,66.5,33.5,2,3,18,16,755,456,537,260,19,20,35,26,9,7,1,1,0,1,8,13,0,0,2016,80.94,11,99.84,22,48.91,12,14.73,13
12459,Sunderland,Arsenal,0,0,29.8,70.2,3,7,12,20,463,859,268,659,13,6,33,21,7,7,5,4,2,4,10,8,0,0,2016,75.3,32,11.97,28,30.21,13,2.85,12
12458,Leicester,Swansea,4,0,38.3,61.7,9,1,18,9,627,868,392,623,30,28,25,19,4,6,3,1,1,2,15,10,0,0,2016,56.89,26,10.77,33,24.86,24,19.16,25
12455,Bournemouth,Chelsea,1,4,45.3,54.7,4,4,13,16,645,759,446,560,20,24,19,22,10,7,0,3,1,0,11,4,0,0,2016,62.83,33,0.741,33,103.17,53,99.74,39
12454,Aston Villa,Southampton,2,4,42.0,58.0,7,7,16,17,606,738,386,536,21,21,28,17,6,11,0,4,2,0,8,9,0,0,2016,75.75,31,73.76,32,68.51,16,60.08,18
12456,Liverpool,Newcastle,2,2,67.0,33.0,4,3,13,6,841,547,609,296,24,31,21,47,5,4,3,1,1,1,8,17,0,0,2016,142.96,25,103.23,23,123.02,27,5.28,25
12457,Man City,Stoke,4,0,53.2,46.8,6,2,11,14,654,622,501,446,16,18,12,17,9,4,1,2,0,0,8,8,0,0,2016,237.46,27,76.88,24,61.16,15,26.45,16
12453,Arsenal,West Brom,2,0,71.4,28.6,7,1,16,8,915,434,723,274,12,17,15,12,2,6,3,0,0,1,14,14,0,0,2016,30.21,13,2.85,12,48.91,12,14.73,13
12452,West Ham,Watford,3,1,46.2,53.8,7,4,18,7,597,634,376,438,18,25,13,16,4,2,2,2,0,2,11,17,0,1,2016,60.08,23,21.11,30,95.22,39,11.12,32
12450,Liverpool,Everton,4,0,66.6,33.4,13,0,37,3,813,493,595,311,19,17,12,32,9,1,2,1,1,1,8,11,0,1,2016,142.96,25,103.23,23,55.75,20,12.54,18
12451,Man Utd,Crystal Palace,2,0,66.3,33.7,10,0,16,5,826,542,633,321,29,23,14,20,10,2,3,1,1,2,13,7,0,0,2016,177.84,17,116.36,21,32.83,20,6.16,26
12449,Newcastle,Man City,1,1,43.2,56.8,3,5,5,9,626,739,393,522,19,27,33,30,5,3,2,3,3,2,13,8,0,0,2016,123.02,27,5.28,25,237.46,27,76.88,24
12448,Stoke,Spurs,0,4,51.2,48.8,2,6,12,23,617,622,410,396,25,24,24,24,5,3,0,1,2,0,12,12,0,0,2016,61.16,15,26.45,16,80.94,11,99.84,22
12446,Bournemouth,Liverpool,1,2,51.3,48.7,5,6,18,19,720,716,503,492,22,21,9,18,5,4,2,3,0,0,9,9,0,0,2016,62.83,33,0.741,33,142.96,25,103.23,23
12447,Leicester,West Ham,2,2,43.5,56.5,2,4,6,19,511,616,332,407,14,12,33,18,0,5,2,0,1,3,14,14,1,0,2016,56.89,26,10.77,33,60.08,23,21.11,30
12445,Arsenal,Crystal Palace,1,1,71.7,28.3,6,3,21,7,936,476,737,278,16,17,16,35,10,5,2,2,0,2,7,13,0,0,2016,30.21,13,2.85,12,32.83,20,6.16,26
12443,Norwich,Sunderland,0,3,64.0,36.0,7,3,19,8,603,454,404,240,9,14,18,79,14,0,3,5,2,2,7,11,0,0,2016,54.21,35,24.5,32,75.3,32,11.97,28
12440,Everton,Southampton,1,1,49.3,50.7,2,4,7,17,593,580,392,378,11,15,51,16,3,10,0,3,1,1,8,14,0,0,2016,55.75,20,12.54,18,68.51,16,60.08,18
12441,Man Utd,Aston Villa,1,0,66.2,33.8,4,1,13,7,749,506,581,294,18,21,10,23,14,3,4,0,0,1,9,10,0,0,2016,177.84,17,116.36,21,75.75,31,73.76,32
