MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
7724,43.4,56.6,5,7,16,11,626,793,447,592,13,13,24,38,4,4,0,2,1,2,9,11,,
7725,26.4,73.6,2,2,9,9,418,829,194,617,28,26,43,26,8,4,,,1,0,14,8,,
7717,59.1,40.9,13,1,26,11,688,548,458,314,22,16,32,39,14,7,4,2,0,1,8,14,,
7719,45.8,54.2,5,4,15,10,598,688,421,490,17,23,26,25,3,3,4,2,1,1,8,8,,
7720,44.2,55.8,7,2,17,8,594,709,394,513,20,20,33,28,6,5,2,4,0,4,17,14,1,0
7721,60.6,39.4,10,3,20,10,777,583,565,369,17,20,10,38,7,0,3,1,1,1,6,8,,
7722,60.7,39.3,2,3,18,10,594,469,397,249,13,22,16,43,14,7,2,1,0,5,9,10,,
7718,77.7,22.3,9,1,28,5,944,351,748,208,13,12,19,24,10,3,2,0,0,2,8,10,,
7716,54,46,5,14,12,29,614,571,412,359,18,11,16,36,12,8,4,2,1,0,6,12,,
7715,36.1,63.9,3,7,9,18,531,796,313,581,20,18,37,26,5,8,1,2,3,0,15,6,,
7711,54.9,45.1,6,3,11,10,781,653,593,480,23,21,28,18,4,3,0,3,1,1,10,11,,
7707,41.9,58.1,2,7,8,29,608,736,379,518,24,17,51,25,5,6,0,2,1,1,11,10,,
7708,43,57,4,6,13,13,453,561,262,371,19,5,27,31,7,8,1,6,3,2,20,12,,
7709,33.1,66.9,4,4,9,14,485,757,281,570,21,10,39,22,2,4,6,1,0,3,16,13,,
7710,53.2,46.8,3,2,10,13,624,596,446,384,14,14,35,51,5,4,2,3,1,2,13,9,,
7712,30.6,69.4,3,4,10,14,485,873,290,679,21,24,34,15,7,3,2,1,2,1,9,8,,
7713,55.3,44.7,4,9,17,16,725,615,509,401,13,17,26,47,6,8,1,0,0,2,6,12,,
7714,65.4,34.6,7,2,18,8,875,514,676,347,17,20,20,13,4,3,5,0,2,1,7,9,,
7706,52,48,4,3,17,10,691,678,492,467,24,16,14,32,7,4,1,0,2,2,8,14,,
7705,51,49,3,7,18,14,681,687,435,425,24,39,22,41,4,4,2,3,1,2,6,11,,
7704,,,,,,,,,,,,,,,,,,,,,,,,
7697,68.4,31.6,7,2,19,5,742,434,590,264,14,16,7,37,11,1,3,1,2,3,11,16,0,1
7699,52.3,47.7,6,2,24,13,621,574,423,370,11,11,31,24,4,7,3,2,,,6,10,,
7700,39,61,6,5,13,13,518,699,302,492,19,19,36,32,7,3,0,2,0,3,9,13,1,0
7701,48.9,51.1,3,1,9,6,585,590,359,367,20,26,66,38,5,5,0,2,0,1,11,7,1,0
7702,36.6,63.4,7,2,21,16,573,843,348,634,17,23,22,39,8,6,2,2,2,1,12,5,,
7703,52.3,47.7,2,4,10,10,629,603,447,404,17,15,18,33,4,3,2,7,2,0,15,12,,
7698,46.9,53.1,4,5,16,13,696,738,507,572,18,20,18,16,4,6,1,1,1,3,10,7,,
7692,68.5,31.5,12,3,26,4,861,498,637,283,12,13,24,56,9,3,4,3,0,1,3,13,,
7693,58.5,41.5,5,3,26,9,572,463,377,275,14,15,20,38,14,2,4,6,1,2,10,19,,
7694,35.3,64.7,3,4,12,16,516,804,302,577,22,25,22,28,6,6,4,4,1,1,9,11,,
7695,62.3,37.7,4,5,15,14,865,598,653,385,17,18,24,46,8,7,1,2,1,0,6,8,,
7696,49.1,50.9,5,2,12,14,602,638,395,412,26,19,35,47,3,6,3,1,1,1,6,14,,
7689,46.2,53.8,5,4,8,19,647,700,443,491,28,24,34,9,1,11,3,0,2,2,10,22,0,1
7690,62.3,37.7,10,3,20,9,877,556,692,409,13,17,11,16,5,0,2,1,0,1,8,7,,
7691,47.3,52.7,1,13,6,24,682,771,492,557,21,20,23,27,5,4,0,3,1,3,6,8,,
